Set,Overall,Age,Height,Weight,International Reputation,Weak Foot,Skill Moves,Value,Wage
0,72,23,175,70,1,3,2,3500,8000
0,72,24,170,63,1,2,3,3500,10000
0,68,31,175,70,1,3,2,1000,500
0,66,21,183,77,1,4,3,1900,6000
0,71,29,177,79,1,3,3,1900,16000
0,68,21,191,83,1,4,3,2600,5000
0,69,20,174,67,1,3,2,2900,3000
0,70,22,180,74,1,4,4,3600,13000
0,74,24,180,74,1,3,2,6000,11000
0,69,26,189,80,1,3,2,1500,2000
0,69,24,174,72,1,2,3,2700,4000
0,68,36,191,84,2,3,3,220,2000
0,71,25,181,79,1,3,3,2400,18000
0,75,31,184,78,2,3,2,3800,42000
1,69,27,178,79,1,4,2,1600,4000
0,70,23,187,70,1,3,2,3400,34000
0,64,22,185,74,1,3,3,1300,750
0,67,19,183,74,1,3,2,2100,8000
0,68,23,180,75,1,3,4,2400,7000
0,66,24,180,71,1,2,3,1600,500
0,68,25,184,75,1,3,3,1600,11000
0,64,29,178,71,1,5,2,525,500
0,66,19,186,75,1,3,2,1900,4000
0,64,20,172,62,1,4,3,1400,3000
0,66,21,173,65,1,4,3,2100,6000
0,66,19,183,80,1,3,2,1900,3000
0,64,29,178,71,1,3,3,525,2000
0,66,22,175,60,1,3,3,2100,5000
0,63,24,183,70,1,3,2,675,1000
1,71,32,186,74,1,3,2,1200,7000
0,69,28,182,75,1,4,3,1400,5000
0,69,28,180,79,1,3,2,1200,7000
0,70,24,177,68,1,3,2,2200,6000
0,72,32,184,75,2,3,2,1500,9000
0,70,31,183,83,1,3,3,1300,750
0,71,30,186,84,1,3,3,1600,17000
0,64,26,188,80,1,3,3,675,2000
0,65,24,180,70,1,3,4,975,3000
0,73,23,190,76,1,3,3,5500,28000
0,77,25,192,75,1,3,3,15500,28000
2,64,21,176,70,1,3,3,925,950
0,63,21,175,64,1,3,3,1100,500
0,68,29,187,78,1,2,2,650,8000
0,70,33,179,73,1,3,2,750,15000
0,71,34,190,84,1,3,2,600,16000
0,73,27,179,72,1,3,2,4300,8000
0,75,20,167,60,1,4,4,7500,10000
0,70,28,186,80,1,3,3,1500,15000
0,69,22,175,63,1,4,3,3100,6000
0,70,32,177,75,2,3,3,0.0,0
0,74,35,178,72,3,3,2,300,45000
1,65,37,169,69,1,4,3,230,650
0,67,32,183,74,1,2,3,700,4000
0,74,22,192,81,1,4,2,9000,19000
0,72,27,175,71,1,3,3,2500,7000
0,64,27,180,78,1,3,2,575,3000
1,65,28,179,73,1,3,2,675,1000
0,69,25,176,66,1,4,3,1800,7000
0,76,28,186,76,2,3,2,7500,36000
0,70,23,177,64,1,3,2,0.0,0
0,69,32,177,77,1,2,3,925,23000
0,71,26,177,76,1,2,2,2100,9000
0,70,25,170,65,1,3,4,1900,10000
0,71,26,170,70,1,3,2,2200,6000
0,70,22,187,79,1,4,3,3300,23000
0,68,37,174,76,2,4,3,140,3000
0,69,22,177,75,1,3,3,2200,5000
0,75,24,174,59,1,3,3,0.0,0
0,73,19,175,66,1,4,3,7000,37000
0,71,31,183,78,1,2,3,1400,17000
0,71,31,170,60,1,4,3,1600,5000
0,72,36,181,79,2,3,2,450,14000
0,70,23,175,71,1,3,2,2300,7000
1,65,23,180,73,1,3,3,0.0,0
2,66,20,180,69,1,2,2,1900,3000
1,63,32,182,74,1,3,2,300,2000
0,70,36,173,75,1,4,3,525,4000
0,68,29,173,64,1,3,3,1200,550
0,73,27,180,72,1,3,3,3600,17000
0,67,23,178,69,1,2,2,2000,2000
0,76,22,191,84,1,3,3,11000,64000
0,67,22,164,68,1,3,2,2300,500
1,68,32,171,68,1,3,3,975,2000
0,70,34,170,63,1,3,4,750,6000
0,79,26,187,81,2,2,2,18000,81000
1,67,26,186,79,1,3,2,1200,6000
0,65,29,172,71,1,2,3,700,500
0,69,22,175,73,1,3,3,2700,6000
0,70,22,185,75,1,3,4,3600,41000
0,62,26,186,80,1,3,2,475,2000
0,73,22,175,71,1,3,4,6000,51000
0,67,24,174,72,1,4,3,1500,500
0,68,22,188,81,1,2,3,1800,7000
0,67,31,160,60,1,3,4,850,7000
0,68,22,183,77,1,3,2,2700,2000
0,66,30,183,76,1,3,3,450,5000
0,74,26,185,76,1,4,3,5000,34000
0,68,22,180,74,1,3,3,2300,5000
0,75,27,192,85,2,4,3,6000,28000
0,71,26,176,73,1,2,2,2300,10000
0,67,24,181,77,1,2,2,1400,500
0,69,27,177,73,1,3,3,1500,9000
0,74,32,186,86,2,4,3,3400,36000
0,62,21,175,65,1,3,2,900,2000
0,69,24,182,76,1,3,3,2900,4000
0,68,33,175,73,1,4,3,750,3000
0,65,24,174,70,1,3,3,1100,500
0,73,23,179,82,1,3,3,4000,24000
0,64,30,170,68,1,3,3,575,1000
0,72,22,173,74,1,4,4,5500,7000
2,69,28,176,70,1,4,2,1300,13000
0,67,25,168,69,1,3,3,1300,6000
0,67,28,179,70,1,3,2,975,4000
0,69,32,173,68,1,3,3,1100,650
2,66,23,175,69,1,3,2,1300,3000
0,68,27,173,70,1,3,2,1300,4000
0,65,27,181,76,1,4,2,775,1000
0,64,22,180,70,1,3,2,1200,800
0,65,18,178,68,1,3,2,1400,1000
0,74,28,179,77,2,3,4,4200,34000
0,67,29,179,75,1,3,2,900,2000
0,73,26,182,87,1,3,3,3700,800
0,66,22,183,78,1,3,3,1600,500
0,64,21,180,78,1,3,3,1400,5000
0,68,20,175,66,1,3,2,2500,2000
1,69,27,180,73,1,3,3,1500,9000
0,69,22,183,74,1,3,4,3100,6000
0,67,27,174,70,1,4,4,1100,5000
0,67,20,178,72,1,3,2,2300,8000
0,65,27,170,73,1,2,3,700,3000
0,64,25,180,71,1,3,3,850,1000
0,68,26,171,70,1,4,3,1300,6000
0,73,24,174,70,1,2,3,4300,35000
0,64,18,179,67,1,5,2,1300,500
0,78,32,180,82,1,3,2,9000,46000
0,67,23,178,72,1,3,3,1500,3000
0,73,30,180,85,1,2,3,3000,12000
0,68,29,183,75,1,3,4,1200,3000
0,74,23,185,79,1,2,2,6000,12000
0,72,29,171,66,2,3,3,2300,20000
0,65,35,187,74,1,3,3,275,1000
0,68,23,177,66,1,3,3,2700,35000
0,65,23,188,82,1,3,3,1600,2000
0,70,21,176,63,1,3,3,3600,18000
0,75,29,193,91,2,3,2,5500,36000
0,73,29,183,82,1,5,3,3000,15000
0,76,28,186,77,2,3,3,7000,83000
0,67,23,182,71,1,3,3,0.0,0
0,70,24,181,78,1,3,2,2000,500
0,63,23,186,70,1,3,2,675,500
0,73,24,185,76,1,3,3,4700,21000
0,70,23,177,75,1,3,3,3600,5000
0,72,30,186,79,2,3,2,1900,24000
0,67,24,172,75,1,3,2,1900,11000
0,61,33,174,70,1,4,3,200,550
0,69,25,191,80,1,2,3,1700,6000
0,69,21,179,70,1,3,2,3000,7000
0,68,33,187,80,1,4,3,775,4000
0,66,26,174,70,1,4,4,1100,500
0,63,24,180,74,1,3,2,675,4000
0,75,25,189,86,1,3,3,6500,20000
0,68,27,177,68,1,4,2,1200,6000
0,61,25,188,71,1,3,3,400,3000
0,71,20,179,68,1,3,3,4500,19000
0,71,24,180,79,1,4,2,2500,13000
0,69,25,178,75,1,4,3,2000,23000
0,70,27,173,69,2,4,3,1700,6000
0,74,24,187,82,1,2,2,5500,17000
0,69,36,188,84,3,3,3,475,6000
0,67,20,187,76,1,3,3,2300,6000
1,68,24,175,77,1,4,2,1700,4000
0,68,32,185,69,1,3,4,950,4000
0,73,21,184,74,1,3,2,6500,28000
0,62,27,178,70,1,4,3,425,1000
0,62,27,167,73,1,3,2,425,500
0,67,26,178,64,1,4,4,1100,500
0,67,25,190,83,1,3,2,1100,3000
0,63,19,169,67,1,2,4,1100,500
0,73,23,185,78,1,3,3,6500,11000
0,74,29,182,74,1,2,2,3700,23000
2,66,30,168,65,1,5,3,850,2000
0,66,23,175,70,1,3,2,1900,500
0,68,22,170,64,1,2,3,2700,5000
0,70,20,187,84,1,4,3,3500,6000
0,73,32,184,80,2,4,3,2500,22000
0,70,21,177,70,1,4,4,3600,6000
0,74,41,182,79,1,4,3,0.0,12000
0,68,24,180,81,1,3,3,1800,7000
0,75,27,186,87,2,4,2,5500,25000
0,76,32,186,83,2,4,2,4900,24000
0,66,31,176,69,1,2,3,625,4000
0,65,20,170,66,1,3,3,1400,500
0,69,23,180,70,1,3,3,2800,5000
0,72,26,178,74,1,2,2,2700,20000
0,66,23,185,77,1,3,3,1200,2000
0,71,24,183,80,1,4,2,3500,16000
0,68,29,180,70,1,3,2,1000,5000
0,69,22,176,70,1,3,2,3000,550
0,75,23,188,72,1,3,3,8500,47000
0,68,23,187,81,1,4,3,2300,15000
0,64,21,178,68,1,4,3,1400,9000
0,64,23,193,84,1,3,3,1200,2000
0,69,24,173,74,1,3,3,2100,6000
0,65,18,178,68,1,3,2,1700,1000
0,71,22,180,68,1,4,2,3900,10000
0,65,24,174,68,1,3,3,1000,2000
0,66,22,170,65,1,3,3,1700,3000
0,69,33,165,68,1,4,3,875,500
0,72,23,180,74,1,4,4,3500,12000
0,68,23,170,68,1,3,3,0.0,0
0,65,34,177,74,1,2,2,250,2000
0,76,22,184,74,1,2,2,16000,11000
0,70,34,186,80,1,3,2,525,26000
0,73,37,186,82,1,3,3,1000,3000
0,72,19,180,66,1,4,4,5500,8000
0,66,32,180,75,1,3,3,675,500
0,74,22,180,69,1,4,2,9000,40000
0,70,25,183,73,1,3,2,2100,8000
0,70,34,183,73,1,4,3,775,7000
0,65,22,175,68,1,3,3,1600,2000
0,82,26,188,81,2,3,2,37500,145000
0,67,32,183,77,2,4,3,600,2000
0,65,21,178,74,1,3,3,1600,2000
1,67,25,179,65,1,2,3,1300,4000
0,66,25,178,67,1,3,2,1200,6000
0,67,24,173,76,1,3,2,1500,13000
2,64,24,168,64,1,3,2,775,2000
0,68,27,184,78,1,4,4,1300,6000
0,70,24,179,67,1,3,3,2500,5000
0,73,25,191,75,1,3,2,3600,31000
0,71,32,182,72,1,3,2,1300,14000
0,68,23,164,64,1,3,3,1800,5000
0,65,24,172,74,1,3,2,1100,500
0,71,22,181,75,1,3,3,3800,6000
0,76,35,179,79,3,3,2,0.0,0
0,66,18,172,64,1,3,3,2200,5000
0,69,23,180,67,1,3,3,2800,11000
0,65,23,180,73,1,3,2,1500,6000
0,65,28,186,75,1,3,2,725,3000
0,66,33,173,68,1,3,3,425,2000
0,75,20,171,60,3,3,4,12500,32000
0,64,35,176,68,1,2,3,230,3000
0,73,22,193,86,1,3,3,7000,8000
0,64,29,172,66,1,3,3,575,500
0,73,26,173,70,1,2,3,3700,12000
0,72,30,187,79,1,3,2,2000,13000
0,66,21,175,76,1,3,3,1600,3000
0,69,29,176,72,2,3,3,675,5000
0,64,20,176,70,1,3,3,1400,4000
0,66,22,173,68,1,4,3,1300,1000
0,63,22,178,68,1,3,2,925,3000
0,72,27,180,70,1,2,2,2300,13000
0,72,29,178,83,1,3,3,2300,12000
0,66,26,177,67,1,4,2,1100,5000
0,65,26,175,72,1,4,3,825,4000
0,70,29,177,60,1,2,5,1600,7000
0,73,28,177,77,1,5,2,2900,8000
0,66,28,170,64,1,2,3,775,2000
0,68,22,170,75,1,3,4,2500,6000
0,79,20,185,78,1,2,2,36000,11000
0,70,27,181,73,1,2,2,1500,700
0,75,27,178,79,1,3,4,6000,46000
0,70,24,172,72,1,3,2,3000,12000
0,69,23,172,68,1,4,4,1400,10000
0,72,24,175,70,1,3,3,4500,14000
0,71,25,178,79,1,2,3,2300,5000
0,68,26,181,73,1,3,3,1500,10000
0,65,22,182,72,1,3,3,1600,4000
0,70,19,175,75,1,3,2,3500,19000
0,66,35,188,80,1,4,3,350,3000
0,67,26,190,85,1,3,2,1200,2000
0,65,21,174,70,1,2,2,1600,2000
0,68,20,176,65,1,3,2,2900,15000
0,75,31,190,82,1,2,2,3800,17000
0,68,22,185,86,1,3,3,2700,500
0,66,23,173,74,1,3,2,1200,500
0,67,23,183,75,1,3,2,2100,8000
2,64,24,167,69,1,3,2,750,1000
0,67,27,180,76,1,4,2,975,4000
0,68,27,178,73,1,3,2,1300,9000
0,71,24,178,74,1,3,2,2500,17000
0,72,24,178,74,1,3,3,3400,6000
0,79,21,190,76,1,3,2,33000,55000
0,69,22,170,69,1,3,2,3200,3000
0,81,33,190,83,3,3,2,12500,57000
0,64,21,178,73,1,3,2,1400,1000
0,63,20,180,73,1,4,4,750,650
0,71,25,184,78,1,3,2,2400,10000
0,66,29,177,73,1,3,3,850,1000
0,64,30,175,67,1,3,4,500,2000
0,65,19,180,70,1,3,3,1600,1000
0,71,23,185,80,1,3,2,3700,2000
0,66,25,193,75,1,3,2,1100,2000
2,64,26,171,62,1,3,2,700,1000
0,73,31,187,82,1,4,3,2600,8000
0,68,22,187,81,1,3,2,2600,4000
0,67,22,181,78,1,3,3,2300,2000
0,73,25,193,75,1,3,2,4000,16000
0,71,21,190,90,1,4,2,4000,10000
0,63,21,171,67,1,3,3,1100,1000
0,64,21,175,75,1,3,3,1200,500
0,67,23,185,78,1,3,2,1400,2000
0,63,22,166,63,1,3,3,750,500
0,72,24,193,89,1,3,3,3400,23000
0,79,37,184,84,4,4,2,1300,80000
0,67,23,179,70,1,3,2,1900,5000
0,68,21,160,75,1,4,2,2700,500
0,69,24,178,75,1,3,3,2100,6000
0,64,22,178,76,1,3,2,925,3000
0,69,21,178,76,1,3,2,3000,5000
0,76,25,192,88,1,4,3,10000,51000
0,72,20,170,65,1,2,3,5000,14000
0,70,22,170,66,1,2,3,1900,7000
0,69,26,176,77,1,4,3,1500,9000
0,72,28,190,78,1,4,2,2200,10000
0,67,29,170,65,1,3,3,1000,2000
0,72,26,183,75,1,3,3,2800,22000
0,74,29,188,83,2,2,2,3500,39000
0,66,25,175,67,1,3,4,1200,500
0,72,25,180,77,1,3,3,3300,9000
0,66,22,180,66,1,2,2,1600,3000
0,65,21,181,76,1,2,2,1500,1000
0,67,20,189,71,1,4,3,2300,6000
0,66,21,180,78,1,3,3,2100,12000
0,67,25,170,73,1,3,3,1300,500
2,71,26,170,64,1,3,2,2100,8000
0,70,20,180,65,1,2,2,3300,9000
0,68,34,188,83,1,3,3,400,12000
0,67,21,183,72,1,3,2,2200,2000
0,68,24,185,65,1,3,2,2400,12000
0,68,24,180,73,1,3,3,1900,9000
0,75,29,188,82,2,4,3,5500,12000
0,68,22,182,66,1,2,3,2700,5000
2,68,23,169,68,1,4,3,1700,4000
0,74,31,187,80,1,3,2,2900,12000
0,65,22,183,68,1,3,2,0.0,0
0,74,25,175,73,1,3,3,5500,1000
0,72,34,166,66,1,3,4,1100,7000
0,69,22,170,68,1,5,3,2000,9000
0,69,23,174,73,1,3,2,2800,5000
0,67,24,178,70,1,4,4,1500,5000
0,69,21,174,79,1,3,2,3100,8000
0,66,24,177,72,1,3,3,1200,500
0,72,37,188,87,1,3,2,425,7000
0,70,24,182,68,1,2,2,3300,10000
0,76,23,180,71,1,2,2,14500,29000
0,66,24,182,67,1,3,2,1600,2000
0,62,28,185,73,1,2,2,400,4000
0,64,23,182,72,1,3,2,1200,500
0,67,24,178,72,1,2,3,1200,2000
0,75,29,180,75,1,2,2,4700,28000
0,65,21,182,81,1,2,2,1500,500
0,74,21,182,90,1,3,3,9500,750
0,71,25,189,77,1,5,4,2800,28000
0,72,20,179,76,1,3,3,5500,22000
0,68,20,182,72,1,2,2,1900,14000
0,65,22,180,80,1,4,3,1600,3000
0,70,21,177,68,1,3,3,3200,36000
0,67,21,181,75,1,3,2,2300,950
0,70,22,186,76,1,3,3,3300,9000
0,71,22,183,76,1,3,4,3800,27000
0,70,25,180,76,1,3,3,2100,3000
0,74,27,188,90,1,4,3,4900,24000
0,67,35,174,75,2,3,3,60,3000
0,75,22,190,82,1,3,2,10500,23000
0,67,29,168,70,1,3,2,875,500
0,66,21,186,76,1,4,2,2000,3000
0,65,27,175,68,1,2,3,750,2000
0,71,31,195,73,1,3,3,1600,15000
0,66,23,176,76,1,3,2,1800,500
0,71,21,182,74,1,3,4,4200,7000
0,65,27,180,76,1,5,2,750,800
0,70,24,185,77,1,4,3,2400,2000
0,68,22,168,62,1,4,3,1900,6000
0,75,25,187,84,1,3,3,8500,14000
0,72,26,183,82,1,3,3,2700,15000
0,67,21,177,74,1,3,2,2200,10000
0,68,24,184,84,1,3,3,1800,9000
0,67,27,178,71,1,3,3,1200,500
0,64,29,181,78,1,3,2,500,2000
0,69,27,185,82,1,4,4,1500,7000
0,75,25,180,67,2,3,5,7500,22000
0,65,27,186,84,1,4,2,825,4000
0,69,24,181,68,1,4,3,1900,15000
0,74,35,192,82,3,3,3,2600,1000
0,69,28,180,67,1,2,3,1300,600
0,67,24,177,76,1,2,2,1900,1000
0,70,24,178,71,1,3,3,2400,13000
0,70,19,182,77,1,2,2,3300,8000
0,73,28,188,76,1,3,2,3100,22000
0,68,21,188,80,1,4,4,2600,1000
0,68,24,184,69,1,3,2,925,9000
0,66,23,191,82,1,3,2,1700,4000
0,63,28,180,82,1,3,3,425,500
0,80,24,195,90,2,3,2,29000,48000
0,69,22,175,72,1,3,3,2700,6000
0,68,30,174,77,1,3,3,1200,21000
0,71,32,182,75,1,3,3,1500,12000
1,63,34,185,85,2,3,3,90,5000
0,65,24,168,75,1,3,2,1100,3000
0,66,24,170,72,1,2,2,1100,500
0,68,23,184,78,1,2,3,2700,6000
0,70,26,185,86,1,3,2,2100,6000
0,68,20,170,63,1,3,2,2600,5000
0,72,33,170,76,2,5,3,1400,30000
0,72,29,178,79,1,3,2,2300,10000
0,73,21,184,86,1,3,3,7000,20000
0,68,22,172,71,1,3,2,1900,500
0,72,25,173,69,1,3,4,3100,800
0,73,23,186,86,1,3,3,7000,13000
0,68,22,173,70,1,4,3,2700,14000
0,70,20,184,80,1,3,2,3300,500
0,76,23,187,80,1,3,2,15500,11000
0,65,22,176,68,1,3,2,1600,1000
2,65,29,176,68,1,3,3,700,1000
0,68,19,173,63,1,4,4,3100,23000
0,64,25,177,74,1,2,2,775,500
0,78,33,185,78,2,2,2,6500,24000
0,64,25,177,69,1,4,2,750,3000
0,67,35,173,65,1,4,3,425,2000
0,66,25,176,71,1,3,2,1100,500
0,68,23,186,82,1,3,2,2200,8000
1,63,20,175,71,1,3,3,1100,750
0,71,21,178,70,1,2,3,2800,23000
0,73,23,184,83,1,2,2,4400,20000
0,66,27,172,70,1,3,3,900,500
0,75,27,185,87,1,4,3,6500,14000
0,66,19,184,74,1,3,3,2000,3000
0,66,25,178,75,1,3,2,1000,4000
0,65,22,191,83,1,2,2,1500,4000
0,69,23,190,78,1,3,2,2900,9000
0,71,27,178,75,1,3,3,2000,24000
0,67,28,188,84,1,2,4,1000,3000
0,72,24,185,76,1,3,3,3400,16000
0,68,20,171,72,1,3,3,2900,3000
0,67,23,183,75,1,3,2,1400,3000
0,67,27,180,76,1,2,3,1200,7000
1,79,25,190,81,1,3,2,23000,49000
0,65,34,178,72,1,3,3,250,1000
2,66,29,182,72,1,3,3,850,3000
0,66,20,185,78,1,4,3,2100,17000
0,67,25,169,65,1,3,4,1300,500
0,73,27,165,68,1,5,3,3200,18000
0,77,34,189,89,2,2,2,3400,25000
0,64,27,172,68,1,3,3,675,1000
1,72,22,179,69,1,4,4,3600,18000
0,72,34,190,79,2,3,2,650,15000
0,68,23,176,74,1,5,3,1800,7000
0,77,21,194,75,2,3,2,22000,31000
0,64,30,182,80,1,3,2,550,3000
0,71,27,195,84,1,3,3,2200,20000
0,68,26,178,73,1,3,2,1400,12000
0,67,26,170,70,1,2,3,1200,3000
0,67,29,182,74,1,2,2,900,500
0,67,20,177,72,1,4,2,2400,3000
0,69,27,181,77,1,3,3,1300,7000
0,66,24,175,69,1,3,2,1300,3000
0,67,21,185,80,1,3,2,2300,6000
0,67,19,173,63,1,3,3,2400,2000
0,77,22,178,78,1,3,2,12500,33000
0,70,22,176,66,1,3,2,3400,8000
0,68,29,173,64,1,3,2,1200,550
0,74,30,185,76,1,3,2,3500,15000
0,64,20,186,83,1,3,3,1300,6000
0,76,34,192,83,1,3,3,3600,27000
0,63,22,178,75,1,3,2,1000,500
0,63,18,177,63,1,2,3,1200,3000
0,65,20,175,67,1,3,2,1000,500
0,68,26,180,71,1,4,3,1300,4000
0,73,25,182,76,1,2,3,4100,16000
0,74,23,169,60,1,2,4,6500,20000
0,63,23,179,67,1,3,3,950,500
0,79,24,185,77,1,4,2,32500,65000
0,70,21,183,76,1,2,2,3400,12000
0,67,21,182,74,1,4,3,2300,5000
0,66,23,176,67,1,3,3,1300,4000
0,68,28,175,72,1,3,3,1200,13000
0,72,28,188,81,1,4,3,2400,39000
0,63,23,184,81,1,3,2,675,800
0,71,28,183,80,1,3,2,1900,6000
0,69,25,168,66,1,3,3,1500,10000
0,73,29,181,76,1,2,3,2700,16000
0,71,21,183,72,1,3,2,4000,23000
0,68,26,174,68,1,3,2,1300,5000
0,66,26,177,70,1,3,3,700,4000
0,78,21,182,82,1,4,2,29500,36000
0,65,24,190,85,1,4,3,1100,1000
0,70,27,175,69,1,4,3,1700,6000
0,65,22,186,68,1,3,3,1600,2000
0,66,20,178,69,1,2,3,1800,3000
0,62,25,175,64,1,3,3,475,2000
0,68,27,178,71,1,3,4,1300,3000
0,67,19,178,70,1,3,3,2400,18000
0,75,34,186,89,4,4,3,2700,10000
0,71,32,174,70,2,4,3,850,7000
0,64,26,174,68,1,3,3,675,500
0,77,25,194,89,1,4,2,14500,62000
0,67,21,170,65,1,4,2,2300,11000
0,69,29,179,78,1,4,3,1400,14000
0,77,25,173,72,1,2,4,14000,14000
0,65,20,183,80,1,3,2,1600,2000
0,63,22,180,80,1,3,3,1100,500
0,76,23,184,77,1,2,2,9000,24000
0,65,21,175,65,1,3,3,1600,2000
0,67,28,167,65,1,3,3,1000,3000
0,66,33,181,76,1,3,3,450,500
0,75,25,189,77,1,2,3,7500,15000
2,70,23,181,70,1,2,3,2500,4000
0,67,23,182,75,1,4,2,1600,11000
0,69,28,189,74,1,2,2,1400,9000
0,67,26,184,82,1,2,2,1100,5000
0,67,29,173,70,1,3,3,1000,2000
0,72,24,191,88,1,2,3,3600,45000
0,70,25,179,73,1,3,3,2100,8000
0,66,21,178,75,1,3,2,1900,2000
0,66,23,177,81,1,3,4,1400,3000
0,64,29,175,68,1,2,3,575,500
0,69,22,170,71,1,4,3,3100,500
0,65,23,170,70,1,4,3,550,6000
0,69,22,184,75,1,4,4,3200,6000
0,75,25,191,77,1,4,3,7000,30000
0,72,22,183,68,1,3,3,4800,30000
0,67,22,175,65,1,4,3,2300,5000
1,66,24,170,69,1,2,4,1400,950
0,69,23,187,83,1,3,2,2600,24000
0,69,29,190,86,1,4,2,1400,550
0,67,23,189,79,1,2,2,1500,500
0,69,23,187,78,1,3,2,2600,7000
0,72,32,177,76,2,2,2,1500,18000
0,70,22,183,75,1,4,3,3600,15000
0,69,26,166,60,1,4,3,1600,6000
0,70,29,172,76,1,3,4,1600,24000
0,66,20,173,70,1,2,3,1800,3000
0,64,29,177,69,1,2,3,575,4000
0,72,31,170,66,1,3,3,0.0,0
0,65,26,181,77,1,3,3,850,500
0,65,23,178,72,1,3,3,1100,3000
0,69,27,181,70,1,3,3,0.0,0
0,66,27,175,70,1,2,2,900,5000
1,66,33,183,73,1,3,3,425,6000
0,74,24,180,74,1,3,3,6500,37000
0,70,31,182,70,1,4,3,1300,12000
0,63,22,173,69,1,3,3,975,500
0,66,30,175,72,1,3,3,825,2000
0,69,30,178,66,1,2,4,1300,10000
0,60,19,177,72,1,3,2,525,2000
0,63,28,165,60,1,3,3,475,500
0,68,19,175,68,1,3,3,2500,2000
0,65,23,173,78,1,3,4,1100,500
0,65,21,170,67,1,2,2,1100,3000
0,67,33,189,83,1,2,2,525,3000
0,64,28,188,86,1,4,3,600,2000
0,71,26,171,66,1,4,3,2200,5000
0,70,27,182,73,1,5,4,1700,19000
0,72,28,178,70,1,3,3,2400,10000
0,69,28,173,73,1,2,3,1400,18000
0,68,24,180,75,1,3,3,1900,7000
0,71,25,169,66,1,3,3,2500,6000
0,64,20,176,72,1,4,3,1400,5000
0,71,33,188,87,1,3,2,1200,10000
0,70,33,191,90,2,2,2,725,10000
0,69,24,180,74,1,3,2,1700,6000
0,77,32,190,88,2,3,2,1600,30000
0,73,23,187,68,2,3,4,6000,27000
0,74,26,191,86,1,3,3,5500,28000
0,69,24,176,73,1,3,3,2700,2000
0,70,22,179,68,1,4,3,3600,25000
0,75,23,180,75,1,3,4,8500,42000
0,74,32,185,77,2,3,2,2700,14000
0,68,21,181,75,1,4,3,3000,5000
0,70,22,175,70,1,3,2,2400,16000
1,66,32,180,72,1,3,3,675,3000
0,65,29,173,73,1,3,3,700,500
0,66,27,188,80,1,4,2,900,2000
0,65,22,175,73,1,4,3,1600,2000
0,64,27,187,75,1,3,3,575,950
0,65,20,187,87,1,3,2,1500,5000
0,64,25,163,63,1,3,3,750,500
0,68,21,174,62,1,3,2,2700,14000
0,65,23,180,72,1,2,3,1100,2000
0,84,31,187,81,2,3,2,29000,74000
0,71,24,194,78,1,3,3,2400,5000
0,64,19,182,74,1,3,3,1200,6000
0,65,33,171,69,1,3,2,350,500
0,66,24,180,82,1,3,4,1200,500
0,66,22,188,81,1,3,4,1700,6000
0,73,36,186,83,3,3,2,1000,18000
0,67,21,173,65,1,4,2,2300,6000
0,65,28,180,79,1,4,3,725,4000
0,75,30,187,75,1,4,2,4600,23000
0,63,26,183,80,1,3,3,600,4000
0,63,21,182,70,1,3,3,1100,850
0,65,24,189,78,1,3,2,1100,1000
0,67,27,173,71,1,4,4,1100,6000
0,62,20,174,72,1,3,2,875,1000
0,68,22,178,72,1,3,4,2700,3000
0,72,31,174,78,1,4,3,2000,23000
0,64,30,161,60,1,3,3,575,4000
0,74,31,190,83,2,2,2,3600,9000
0,69,25,184,74,1,4,3,1800,5000
0,69,25,173,75,1,3,3,1700,10000
0,64,24,173,73,1,3,2,875,2000
0,71,27,183,78,1,4,3,2000,10000
0,69,19,181,74,1,3,3,3000,3000
0,67,25,168,63,1,4,3,1300,5000
0,68,25,188,82,1,3,3,1800,10000
0,68,21,176,68,1,4,4,2700,5000
0,70,20,175,65,1,3,3,3800,35000
1,72,29,188,81,1,2,2,2000,9000
0,67,31,172,70,1,3,2,850,500
0,69,22,185,76,1,5,3,2900,13000
0,70,22,180,66,1,3,3,2300,5000
0,69,25,190,75,1,3,2,1700,5000
0,64,20,175,72,1,3,3,1200,700
0,67,20,185,81,1,4,4,2500,5000
0,69,25,170,70,1,3,2,1800,14000
0,66,29,177,73,1,3,3,725,500
0,64,23,182,73,1,3,3,1200,5000
0,72,28,178,77,1,3,3,2100,8000
0,68,23,177,80,1,3,2,1600,500
0,73,24,178,67,1,3,4,4600,24000
0,65,25,185,74,1,4,3,900,3000
0,66,21,180,68,1,3,2,1900,2000
0,71,22,171,66,1,3,4,4200,650
0,62,19,172,72,1,3,3,950,550
0,67,28,185,82,1,4,3,1000,25000
0,67,23,185,82,1,3,2,1400,5000
0,65,29,183,73,1,3,2,600,3000
0,72,27,191,92,1,2,2,2500,13000
0,73,25,189,79,1,4,2,5500,16000
0,67,27,186,77,1,3,3,1200,5000
0,64,21,188,80,1,3,2,1300,500
0,68,26,174,70,1,3,3,1400,3000
0,64,22,176,74,1,3,2,1300,3000
1,67,36,173,67,1,3,2,200,1000
0,66,29,170,65,1,3,3,750,500
0,65,23,178,75,1,3,3,1100,3000
0,67,24,182,75,1,2,3,1900,3000
0,72,23,182,80,1,3,3,5000,31000
0,65,27,176,75,1,3,2,700,500
0,65,23,180,70,1,2,2,0.0,0
0,64,27,174,73,1,3,2,625,500
0,66,20,185,73,1,3,3,2100,17000
0,67,28,185,75,1,4,3,0.0,0
